"dataset","method","split_id","displacement","cylinders","horsepower","weight","acceleration","model_year","origin"
"auto_mpg","least_squares",69,0.0135394110311967,-0.144786248453007,0.0196489593396871,-0.00757124007512793,0.354763872166329,0.779227735704238,1.44595583997449
"auto_mpg","least_squares",70,0.0303936488725526,-0.587066047864408,-0.010511321264894,-0.00766168607230545,0.151808157203782,0.754858911149722,1.22688428275204
"auto_mpg","least_squares",71,0.0336731581510689,-0.648240209203994,-0.0172075935531711,-0.00737951257335712,0.162169663647083,0.7622976768342,1.35095838119662
"auto_mpg","least_squares",72,0.0174085217559793,-0.438969983198255,-0.00446725165947372,-0.00681637186699867,0.0309686299734954,0.776635730476508,0.936870125598881
"auto_mpg","least_squares",73,0.016852022336349,-0.537587306995171,-0.0108953400137982,-0.00685534591489138,0.0245848068966612,0.7148557332175,1.51097423345217
"auto_mpg","least_squares",74,0.0253521679753262,-0.128823527883082,0.00716365579713025,-0.00834116365099698,0.341613564192904,0.763084604369911,1.44875936498913
"auto_mpg","least_squares",75,0.0294957454204627,-0.71376094615064,-0.0303573726832905,-0.00625841706555716,0.157719590246153,0.775520637375894,1.89526112337092
"auto_mpg","least_squares",76,0.0314461673546664,-0.598153230232057,0.000799169255830711,-0.00769261152462576,0.363106388936863,0.863261907435964,2.02411734496872
"auto_mpg","least_squares",77,0.0114046974548126,-0.359815967020101,-0.0169875323122867,-0.00574958801297642,-0.00841645634045444,0.738061765472956,1.74779331649222
"auto_mpg","least_squares",78,0.0270324255706914,-0.236738164301944,-0.0408072217807644,-0.00757626018160409,-0.0493379462048405,0.775708360378038,0.815877274038081
"auto_mpg","least_squares",79,0.0260444794302789,-0.674368355974442,-0.020375934779985,-0.00640232458464677,0.129421070122199,0.670472373398652,1.57486228646749
"auto_mpg","least_squares",80,0.0193920278948736,-0.544097302060939,-0.00362368052751305,-0.00685930890612326,0.108808681162956,0.731508123016078,1.51939935295232
"auto_mpg","least_squares",81,0.0131246338766146,-0.121460742081755,0.012943717741353,-0.00776420849125666,0.285812796130973,0.785594725675569,0.731496878329109
"auto_mpg","least_squares",82,0.0189359451322593,-0.311540059608294,-0.0122435261704821,-0.0069699381376019,0.0755546828839738,0.83763452757524,1.37471989947545
"auto_mpg","least_squares",83,0.0242203555147037,-0.521497624543603,-0.00308601346977418,-0.00745908826159298,0.0873329719916088,0.802311378733691,1.2802269778885
"auto_mpg","least_squares",84,0.0307201987997057,-0.848421562191707,-0.00540540990991035,-0.00747297732602524,0.222528783812743,0.803027680623372,1.36247169599527
"auto_mpg","least_squares",85,0.0158209898463641,-0.46053693174129,-0.00239827253158671,-0.00627511796189663,0.165491772802154,0.788359581580964,1.60770723801936
"auto_mpg","least_squares",86,0.00104108355894077,-0.120274171429108,-0.022662129652657,-0.00482258301569986,0.0474978268063602,0.737071140266537,1.47106724319623
"auto_mpg","least_squares",87,0.0185989323380795,-0.68776087862659,0.011953908268777,-0.00679942269420046,0.248482265946369,0.798789044549382,1.43617262042032
"auto_mpg","least_squares",88,0.00497073016418913,-0.312808383936064,-0.0115850957873192,-0.00548677792175793,-0.0154039378607276,0.7143933539254,1.60649077673503
"auto_mpg","least_squares",89,0.0202546665700996,-0.583034958282604,-0.0129317920945941,-0.0066370535981045,0.0650332932214591,0.719332015410858,1.10332790481161
"auto_mpg","least_squares",90,0.0114175644333034,-0.269493793813652,-0.0312096969723517,-0.0057030742205275,-0.0581475071755841,0.72947444600375,1.38375980468319
"auto_mpg","least_squares",91,0.0240161334792448,-0.307137868104299,-0.0139406980249774,-0.00728652348218904,0.107052608464273,0.729774182214999,1.02264072935794
"auto_mpg","least_squares",92,0.0238941574581811,-0.463248408058835,-0.00966588545098252,-0.00719877685426025,0.206735138174621,0.811326291149093,1.49018607449715
"auto_mpg","least_squares",93,0.00962653716423931,0.232753388961523,-0.0316730621513229,-0.0062063494380426,0.0203559229817697,0.75396691835622,1.39472291873062
"auto_mpg","least_squares",94,0.0248570811174266,-0.55622554875409,-0.0020125376984071,-0.00715160369128182,0.307504873017293,0.789112717504453,1.46823408419238
"auto_mpg","least_squares",95,0.0202408754267747,-0.479463633458264,0.00188373536097154,-0.00737512734916123,0.0991217689408786,0.733209556660093,1.07900427600386
"auto_mpg","least_squares",96,0.0240769684861528,-0.668883527271084,-0.0184526276057767,-0.00639039209503793,0.0984262740167765,0.754690792683899,1.38521004679902
"auto_mpg","least_squares",97,0.0181788815046893,-0.612025625141657,-0.0273206122490786,-0.00624486376656674,-0.101283834873834,0.812232957859723,1.19612629409523
"auto_mpg","least_squares",98,0.00212001975885701,-0.116279552769624,-0.0110237792849136,-0.00542775988770642,0.145418017336769,0.695300179952822,1.31453664279655
"auto_mpg","least_squares",99,0.0116758542516327,-0.320769407521477,-0.0149728398863356,-0.00604472863313061,0.0772346829150091,0.746143516980295,1.28834201735539
"auto_mpg","least_squares",100,0.00630301969365975,0.0736338058773474,-0.0120051860482227,-0.00644609996152027,0.0501853390553753,0.660452931396903,1.38185658679707
